,Inputs,,,,,,,,,,,,,,Outputs,,,,,,
562,1,90,60,1,67,120,0.05,40,297,3,20,317,'***','***',0,21.1155342378016,0.614427377376428,57.603,337,2.47E-09,5.85E-11
563,1,90,60,1,67,120,0.05,40,297,3,40,297,'***','***',0,0,0,57.603,337,2.47E-09,5.66E-11
564,1,90,60,1,67,120,0.05,40,297,3,60,277,'***','***',0,1.21890099613079,0.021414551796533,57.603,337,2.47E-09,4.37E-11
565,1,90,60,1,67,120,0.05,40,297,3,80,257,'***','***',0,21.4437612859777,0.217888275085864,57.603,337,2.47E-09,2.00E-11
566,1,90,60,1,67,120,0.05,40,297,4,1,336,'***','***',0,36.3601074914804,1.89747484986349,58.4851,337,2.47E-09,8.67E-11
567,1,90,60,1,67,120,0.05,40,297,4,20,317,'***','***',0,33.6904979368359,1.6873010247481,58.4851,337,2.47E-09,8.65E-11
568,1,90,60,1,67,120,0.05,40,297,4,40,297,'***','***',0,8.2213145041837,0.295380544134426,58.4851,337,2.47E-09,8.46E-11
569,1,90,60,1,67,120,0.05,40,297,4,60,277,'***','***',0,14.4570008441113,0.47179214728891,58.4851,337,2.47E-09,7.14E-11
570,1,90,60,1,67,120,0.05,40,297,4,80,257,'***','***',0,12.0952622925923,0.260640750403063,58.4851,337,2.47E-09,4.79E-11
571,1,90,60,1,67,120,0.05,60,277,2,1,336,'***','***',0,0,0,56.7208,337,2.47E-09,2.41E-11
572,1,90,60,1,67,120,0.05,60,277,2,20,317,'***','***',0,0,0,56.7208,337,2.47E-09,2.40E-11
573,1,90,60,1,67,120,0.05,60,277,2,40,297,'***','***',0,0,0,56.7208,337,2.47E-09,2.35E-11
574,1,90,60,1,67,120,0.05,60,277,2,60,277,'***','***',0,15.9588113487498,0.102515695379583,56.7208,337,2.47E-09,1.34E-11
575,1,90,60,1,67,120,0.05,60,277,2,80,257,'***','***',0,0,0,56.7208,337,2.47E-09,2.53E-14
576,1,90,60,1,67,120,0.05,60,277,3,1,336,'***','***',0,0,0,57.603,337,2.47E-09,5.10E-11
577,1,90,60,1,67,120,0.05,60,277,3,20,317,'***','***',0,0,0,57.603,337,2.47E-09,5.10E-11
578,1,90,60,1,67,120,0.05,60,277,3,40,297,'***','***',0,0,0,57.603,337,2.47E-09,5.05E-11
579,1,90,60,1,67,120,0.05,60,277,3,60,277,'***','***',0,33.6531376346568,0.736254623148667,57.603,337,2.47E-09,3.67E-11
580,1,90,60,1,67,120,0.05,60,277,3,80,257,'***','***',0,0,0,57.603,337,2.47E-09,2.53E-14
581,1,90,60,1,67,120,0.05,60,277,4,1,336,'***','***',0,32.9511229232798,1.49675312353685,58.4851,337,2.47E-09,7.89E-11
582,1,90,60,1,67,120,0.05,60,277,4,20,317,'***','***',0,19.2481704160893,0.730993428927051,58.4851,337,2.47E-09,7.89E-11
583,1,90,60,1,67,120,0.05,60,277,4,40,297,'***','***',0,8.98871601690436,0.302103908888896,58.4851,337,2.47E-09,7.83E-11
584,1,90,60,1,67,120,0.05,60,277,4,60,277,'***','***',0,28.9879812987608,0.994300168846753,58.4851,337,2.47E-09,6.24E-11
585,1,90,60,1,67,120,0.05,60,277,4,80,257,'***','***',0,0,0,58.4851,337,2.47E-09,2.53E-14
586,1,90,60,1,67,120,0.05,80,257,2,1,336,'***','***',0,0,0,56.7209,337,2.47E-09,2.41E-11
587,1,90,60,1,67,120,0.05,80,257,2,20,317,'***','***',0,0,0,56.7209,337,2.47E-09,2.40E-11
588,1,90,60,1,67,120,0.05,80,257,2,40,297,'***','***',0,0,0,56.7209,337,2.47E-09,2.35E-11
589,1,90,60,1,67,120,0.05,80,257,2,60,277,'***','***',0,11.0592851449216,0.105698847853396,56.7209,337,2.47E-09,2.12E-11
590,1,90,60,1,67,120,0.05,80,257,2,80,257,'***','***',0,0,0,56.7209,337,2.47E-09,2.53E-14
591,1,90,60,1,67,120,0.05,80,257,3,1,336,'***','***',0,5.1507803217614,0.109658271152514,57.603,337,2.47E-09,5.10E-11
592,1,90,60,1,67,120,0.05,80,257,3,20,317,'***','***',0,0,0,57.603,337,2.47E-09,5.10E-11
593,1,90,60,1,67,120,0.05,80,257,3,40,297,'***','***',0,0,0,57.603,337,2.47E-09,5.05E-11
594,1,90,60,1,67,120,0.05,80,257,3,60,277,'***','***',0,24.2811937495728,0.607913202170924,57.603,337,2.47E-09,4.81E-11
595,1,90,60,1,67,120,0.05,80,257,3,80,257,'***','***',0,14.9055393900504,0.107060314189433,57.603,337,2.47E-09,1.52E-11
596,1,90,60,1,67,120,0.05,80,257,4,1,336,'***','***',0,33.6613103613259,1.54462996154054,58.4851,337,2.47E-09,7.89E-11
597,1,90,60,1,67,120,0.05,80,257,4,20,317,'***','***',0,19.7500296659594,0.754564081915066,58.4851,337,2.47E-09,7.89E-11
598,1,90,60,1,67,120,0.05,80,257,4,40,297,'***','***',0,9.25374203642391,0.311888931647182,58.4851,337,2.47E-09,7.83E-11
599,1,90,60,1,67,120,0.05,80,257,4,60,277,'***','***',0,21.12678122839,0.790223635858816,58.4851,337,2.47E-09,7.58E-11
600,1,90,60,1,67,120,0.05,80,257,4,80,257,'***','***',0,6.46314353755527,0.106190260666704,58.4851,337,2.47E-09,3.87E-11
601,1,90,60,1,67,120,0.1,1,336,2,1,336,'***','***',81.2442363133746,95.3138438476028,82.2303778004848,56.6767,337,2.47E-09,4.66E-11
602,1,90,60,1,67,120,0.1,1,336,2,20,317,'***','***',81.2442363133746,95.7755144224339,82.3631007506561,56.6767,337,2.47E-09,4.65E-11
603,1,90,60,1,67,120,0.1,1,336,2,40,297,'***','***',81.2442363133746,95.8898349303584,82.3847133476609,56.6767,337,2.47E-09,4.58E-11
604,1,90,60,1,67,120,0.1,1,336,2,60,277,'***','***',81.2442363133746,96.6807444025366,82.6186465806248,56.6767,337,2.47E-09,4.28E-11
605,1,90,60,1,67,120,0.1,1,336,2,80,257,'***','***',81.2442363133746,93.5339852637682,81.713360764972,56.6767,337,2.47E-09,3.38E-11
606,1,90,60,1,67,120,0.1,1,336,3,1,336,'***','***',81.2442363133746,96.606378429644,83.4317150504022,57.5589,337,2.47E-09,7.43E-11
607,1,90,60,1,67,120,0.1,1,336,3,20,317,'***','***',81.2442363133746,96.1800500439187,83.1601168955256,57.5589,337,2.47E-09,7.41E-11
608,1,90,60,1,67,120,0.1,1,336,3,40,297,'***','***',81.2442363133746,97.5957319674867,84.308393775822,57.5589,337,2.47E-09,7.31E-11
609,1,90,60,1,67,120,0.1,1,336,3,60,277,'***','***',81.2442363133746,97.6660247791284,84.2855134567748,57.5589,337,2.47E-09,7.00E-11
610,1,90,60,1,67,120,0.1,1,336,3,80,257,'***','***',81.2442363133746,97.1151467810229,83.4399129855859,57.5589,337,2.47E-09,6.11E-11
611,1,90,60,1,67,120,0.1,1,336,4,1,336,'***','***',81.2442363133746,96.7509151072445,84.2486507488746,58.441,337,2.47E-09,1.03E-10
612,1,90,60,1,67,120,0.1,1,336,4,20,317,'***','***',81.2442363133746,96.9587165938646,84.4481506282232,58.441,337,2.47E-09,1.03E-10
613,1,90,60,1,67,120,0.1,1,336,4,40,297,'***','***',81.2442363133746,97.4171440367732,84.9541787149144,58.441,337,2.47E-09,1.01E-10
614,1,90,60,1,67,120,0.1,1,336,4,60,277,'***','***',81.2442363133746,98.0467276866727,85.8754968838995,58.441,337,2.47E-09,9.80E-11
615,1,90,60,1,67,120,0.1,1,336,4,80,257,'***','***',81.2442363133746,97.8224490158915,85.1654013753528,58.441,337,2.47E-09,8.90E-11
616,1,90,60,1,67,120,0.1,20,317,2,1,336,'***','***',81.2361293093303,95.4110179296686,82.1811219248343,56.6767,337,2.47E-09,4.32E-11
617,1,90,60,1,67,120,0.1,20,317,2,20,317,'***','***',81.2361293093303,95.5963589957753,82.2304949677627,56.6767,337,2.47E-09,4.32E-11
618,1,90,60,1,67,120,0.1,20,317,2,40,297,'***','***',81.2361293093303,95.5670294204325,82.2036940566359,56.6767,337,2.47E-09,4.23E-11
619,1,90,60,1,67,120,0.1,20,317,2,60,277,'***','***',81.2361293093303,96.0956127598676,82.2767892150207,56.6767,337,2.47E-09,3.88E-11
620,1,90,60,1,67,120,0.1,20,317,2,80,257,'***','***',81.2361293093303,90.5207841811394,81.4483067183594,56.6767,337,2.47E-09,2.92E-11
621,1,90,60,1,67,120,0.1,20,317,3,1,336,'***','***',81.2361293093303,96.4091971500738,83.2115557364609,57.5589,337,2.47E-09,7.09E-11
622,1,90,60,1,67,120,0.1,20,317,3,20,317,'***','***',81.2361293093303,95.7487834756629,82.8651575946871,57.5589,337,2.47E-09,7.09E-11
623,1,90,60,1,67,120,0.1,20,317,3,40,297,'***','***',81.2361293093303,97.539352217843,84.1158336128807,57.5589,337,2.47E-09,6.96E-11
624,1,90,60,1,67,120,0.1,20,317,3,60,277,'***','***',81.2361293093303,97.6026861268474,84.0602839500956,57.5589,337,2.47E-09,6.59E-11
625,1,90,60,1,67,120,0.1,20,317,3,80,257,'***','***',81.2361292416815,97.109949247186,83.2851567843519,57.5589,337,2.47E-09,5.65E-11
626,1,90,60,1,67,120,0.1,20,317,4,1,336,'***','***',81.2361293093303,96.7294701628943,84.1399701203351,58.441,337,2.47E-09,9.95E-11
627,1,90,60,1,67,120,0.1,20,317,4,20,317,'***','***',81.2361293093303,96.929653551405,84.3322862667309,58.441,337,2.47E-09,9.95E-11
628,1,90,60,1,67,120,0.1,20,317,4,40,297,'***','***',81.2361293093303,97.3730445702571,84.7911007154358,58.441,337,2.47E-09,9.79E-11
629,1,90,60,1,67,120,0.1,20,317,4,60,277,'***','***',81.2361293093303,97.9726325945821,85.5886431311852,58.441,337,2.47E-09,9.39E-11
630,1,90,60,1,67,120,0.1,20,317,4,80,257,'***','***',81.2361292416815,97.8224488127312,85.0030535524837,58.441,337,2.47E-09,8.44E-11
631,1,90,60,1,67,120,0.1,40,297,2,1,336,'***','***',81.1854870405114,93.4927949923825,81.635883136789,56.6767,337,2.47E-09,3.25E-11
632,1,90,60,1,67,120,0.1,40,297,2,20,317,'***','***',81.1854870405114,94.809642804013,81.8029472216104,56.6767,337,2.47E-09,3.24E-11
633,1,90,60,1,67,120,0.1,40,297,2,40,297,'***','***',81.1854870405114,92.8475680894925,81.5611305667002,56.6767,337,2.47E-09,3.13E-11
634,1,90,60,1,67,120,0.1,40,297,2,60,277,'***','***',81.1854870405114,94.7877100265084,81.6276253438268,56.6767,337,2.47E-09,2.30E-11
635,1,90,60,1,67,120,0.1,40,297,2,80,257,'***','***',81.1854870405114,84.341985852486,81.19965446657,56.6767,337,2.47E-09,9.28E-12
636,1,90,60,1,67,120,0.1,40,297,3,1,336,'***','***',81.1854870405114,96.8612113476657,83.1660699886737,57.5589,337,2.47E-09,5.97E-11
637,1,90,60,1,67,120,0.1,40,297,3,20,317,'***','***',81.1854870405114,96.6647222175772,83.0365688281075,57.5589,337,2.47E-09,5.96E-11
638,1,90,60,1,67,120,0.1,40,297,3,40,297,'***','***',81.1854870405114,95.6048532301332,82.5072996890263,57.5589,337,2.47E-09,5.83E-11
639,1,90,60,1,67,120,0.1,40,297,3,60,277,'***','***',81.1854870405114,96.2677602500871,82.5769350622685,57.5589,337,2.47E-09,4.99E-11
640,1,90,60,1,67,120,0.1,40,297,3,80,257,'***','***',81.1854870405114,89.973449926125,81.4215396609176,57.5589,337,2.47E-09,3.64E-11
641,1,90,60,1,67,120,0.1,40,297,4,1,336,'***','***',81.1854870405114,95.8750755093525,83.2341418949927,58.441,337,2.47E-09,8.79E-11
642,1,90,60,1,67,120,0.1,40,297,4,20,317,'***','***',81.1854870405114,95.7680657584467,83.1720720736309,58.441,337,2.47E-09,8.78E-11
643,1,90,60,1,67,120,0.1,40,297,4,40,297,'***','***',81.1854870405114,97.7357523850272,84.9140654126289,58.441,337,2.47E-09,8.66E-11
644,1,90,60,1,67,120,0.1,40,297,4,60,277,'***','***',81.1854870405114,97.8133495434081,84.7252999010298,58.441,337,2.47E-09,7.78E-11
645,1,90,60,1,67,120,0.1,40,297,4,80,257,'***','***',81.1854870405114,96.9426636995798,83.3578540942592,58.441,337,2.47E-09,6.43E-11
646,1,90,60,1,67,120,0.1,60,277,2,1,336,'***','***',80.9615636700281,90.2020216099601,81.1331280478706,56.6767,337,2.47E-09,2.41E-11
647,1,90,60,1,67,120,0.1,60,277,2,20,317,'***','***',80.9615636700281,94.8956602039653,81.4486441678892,56.6767,337,2.47E-09,2.40E-11
648,1,90,60,1,67,120,0.1,60,277,2,40,297,'***','***',80.9615636700281,96.0040352115947,81.6136526198712,56.6767,337,2.47E-09,2.35E-11
649,1,90,60,1,67,120,0.1,60,277,2,60,277,'***','***',80.9615636700281,95.6093944253045,81.3113659915959,56.6767,337,2.47E-09,1.40E-11
650,1,90,60,1,67,120,0.1,60,277,2,80,257,'***','***',80.9615636700281,0,80.9614058984811,56.6767,337,2.47E-09,2.53E-14
651,1,90,60,1,67,120,0.1,60,277,3,1,336,'***','***',80.9615636700281,95.4915958780372,82.1260714303508,57.5589,337,2.47E-09,5.10E-11
652,1,90,60,1,67,120,0.1,60,277,3,20,317,'***','***',80.9615636700281,96.5198867062404,82.5375417579691,57.5589,337,2.47E-09,5.10E-11
653,1,90,60,1,67,120,0.1,60,277,3,40,297,'***','***',80.9615636700281,96.6233886049991,82.5769122030719,57.5589,337,2.47E-09,5.05E-11
654,1,90,60,1,67,120,0.1,60,277,3,60,277,'***','***',80.9615636700281,92.8159925144286,81.421059595901,57.5589,337,2.47E-09,3.76E-11
655,1,90,60,1,67,120,0.1,60,277,3,80,257,'***','***',80.9615636394921,0,80.9614058679449,57.5589,337,2.47E-09,2.53E-14
656,1,90,60,1,67,120,0.1,60,277,4,1,336,'***','***',80.9615636700281,95.9780872409379,82.9319101129832,58.441,337,2.47E-09,7.89E-11
657,1,90,60,1,67,120,0.1,60,277,4,20,317,'***','***',80.9615636700281,96.0171449380435,82.9523730209785,58.441,337,2.47E-09,7.89E-11
658,1,90,60,1,67,120,0.1,60,277,4,40,297,'***','***',80.9615636700281,96.906639985708,83.5613115466037,58.441,337,2.47E-09,7.83E-11
659,1,90,60,1,67,120,0.1,60,277,4,60,277,'***','***',80.9615636700281,96.6132553229964,82.9433909820794,58.441,337,2.47E-09,6.38E-11
660,1,90,60,1,67,120,0.1,60,277,4,80,257,'***','***',80.9615636394921,11.917179995695,80.8990319182313,58.441,337,2.47E-09,1.04E-11
661,1,90,60,1,67,120,0.1,80,257,2,1,336,'***','***',80.8934671563445,88.7103444543217,81.0201783351508,56.6767,337,2.47E-09,2.41E-11
662,1,90,60,1,67,120,0.1,80,257,2,20,317,'***','***',80.8934671563445,93.647518238799,81.2554316879029,56.6767,337,2.47E-09,2.40E-11
663,1,90,60,1,67,120,0.1,80,257,2,40,297,'***','***',80.8934671563445,96.1303256250629,81.5769025937533,56.6767,337,2.47E-09,2.35E-11
664,1,90,60,1,67,120,0.1,80,257,2,60,277,'***','***',80.8934671563445,95.9221798216822,81.4744559843478,56.6767,337,2.47E-09,2.12E-11
665,1,90,60,1,67,120,0.1,80,257,2,80,257,'***','***',80.8934671563445,0,80.8933089536585,56.6767,337,2.47E-09,2.53E-14
666,1,90,60,1,67,120,0.1,80,257,3,1,336,'***','***',80.8934671563445,95.3395823618655,82.0201237561556,57.5589,337,2.47E-09,5.10E-11
667,1,90,60,1,67,120,0.1,80,257,3,20,317,'***','***',80.8934671563445,96.4788170880595,82.4606406927857,57.5589,337,2.47E-09,5.10E-11
668,1,90,60,1,67,120,0.1,80,257,3,40,297,'***','***',80.8934671563445,96.7003039066276,82.5630970394046,57.5589,337,2.47E-09,5.05E-11
669,1,90,60,1,67,120,0.1,80,257,3,60,277,'***','***',80.8934671563445,88.6550381709377,81.1395728219289,57.5589,337,2.47E-09,4.81E-11
670,1,90,60,1,67,120,0.1,80,257,3,80,257,'***','***',80.8934671563445,32.8831814327875,80.8035554198207,57.5589,337,2.47E-09,1.63E-11
671,1,90,60,1,67,120,0.1,80,257,4,1,336,'***','***',80.8934671563445,95.7908997495162,82.7780897666757,58.441,337,2.47E-09,7.89E-11
672,1,90,60,1,67,120,0.1,80,257,4,20,317,'***','***',80.8934671563445,95.7196268537242,82.7403591952986,58.441,337,2.47E-09,7.89E-11
673,1,90,60,1,67,120,0.1,80,257,4,40,297,'***','***',80.8934671563445,96.6098405610971,83.2726474693473,58.441,337,2.47E-09,7.83E-11
674,1,90,60,1,67,120,0.1,80,257,4,60,277,'***','***',80.8934671563445,97.1787969607831,83.6926836340318,58.441,337,2.47E-09,7.58E-11
675,1,90,60,1,67,120,0.1,80,257,4,80,257,'***','***',80.8934671563445,34.023165235197,80.6766506578399,58.441,337,2.47E-09,3.97E-11
676,1,90,60,1,67,120,0.2,1,336,2,1,336,'***','***',88.5324270636266,96.5687345006618,88.9922260186806,56.5885,337,2.47E-09,4.49E-11
677,1,90,60,1,67,120,0.2,1,336,2,20,317,'***','***',88.5324270636266,96.5718351228591,88.9919002612507,56.5885,337,2.47E-09,4.48E-11
678,1,90,60,1,67,120,0.2,1,336,2,40,297,'***','***',88.5324270636266,96.5719605883126,88.9863309139757,56.5885,337,2.47E-09,4.43E-11
679,1,90,60,1,67,120,0.2,1,336,2,60,277,'***','***',88.5324270636266,96.5709883874276,88.9618736414294,56.5885,337,2.47E-09,4.18E-11
680,1,90,60,1,67,120,0.2,1,336,2,80,257,'***','***',88.5324270636266,96.5804710023151,88.8868491116118,56.5885,337,2.47E-09,3.40E-11
681,1,90,60,1,67,120,0.2,1,336,3,1,336,'***','***',88.5324270636266,96.5704151018759,89.2508407766067,57.4706,337,2.47E-09,7.26E-11
682,1,90,60,1,67,120,0.2,1,336,3,20,317,'***','***',88.5324270636266,96.5704619376996,89.2494272179227,57.4706,337,2.47E-09,7.25E-11
683,1,90,60,1,67,120,0.2,1,336,3,40,297,'***','***',88.5324270636266,96.5713890243573,89.2419357353914,57.4706,337,2.47E-09,7.16E-11
684,1,90,60,1,67,120,0.2,1,336,3,60,277,'***','***',88.5324270636266,96.5712318498274,89.2177101379013,57.4706,337,2.47E-09,6.89E-11
685,1,90,60,1,67,120,0.2,1,336,3,80,257,'***','***',88.5324270636266,96.5815368998533,89.1490878635478,57.4706,337,2.47E-09,6.12E-11
686,1,90,60,1,67,120,0.2,1,336,4,1,336,'***','***',88.5324270636266,96.5723381493216,89.5004525135995,58.3527,337,2.47E-09,1.01E-10
687,1,90,60,1,67,120,0.2,1,336,4,20,317,'***','***',88.5324270636266,96.5712008517256,89.4981188076594,58.3527,337,2.47E-09,1.01E-10
688,1,90,60,1,67,120,0.2,1,336,4,40,297,'***','***',88.5324270636266,96.5718577686246,89.4889200261009,58.3527,337,2.47E-09,9.99E-11
689,1,90,60,1,67,120,0.2,1,336,4,60,277,'***','***',88.5324270636266,96.5669838062022,89.4627980780743,58.3527,337,2.47E-09,9.70E-11
690,1,90,60,1,67,120,0.2,1,336,4,80,257,'***','***',88.5324270636266,96.5876976037393,89.4015193680567,58.3527,337,2.47E-09,8.90E-11
691,1,90,60,1,67,120,0.2,20,317,2,1,336,'***','***',88.5324270636266,96.5709692277758,88.9736294907215,56.5885,337,2.47E-09,4.30E-11
692,1,90,60,1,67,120,0.2,20,317,2,20,317,'***','***',88.5324270636266,96.5709595079594,88.9736058205695,56.5885,337,2.47E-09,4.30E-11
693,1,90,60,1,67,120,0.2,20,317,2,40,297,'***','***',88.5324270636266,96.5710661706097,88.9675023190443,56.5885,337,2.47E-09,4.23E-11
694,1,90,60,1,67,120,0.2,20,317,2,60,277,'***','***',88.5324270636266,96.5686658271284,88.9423283063618,56.5885,337,2.47E-09,3.98E-11
695,1,90,60,1,67,120,0.2,20,317,2,80,257,'***','***',88.5324270636266,96.5798300554936,88.8669904540916,56.5885,337,2.47E-09,3.20E-11
696,1,90,60,1,67,120,0.2,20,317,3,1,336,'***','***',88.5324270636266,96.5707725337943,89.2329571823196,57.4706,337,2.47E-09,7.06E-11
697,1,90,60,1,67,120,0.2,20,317,3,20,317,'***','***',88.5324270636266,96.5719630708078,89.2334917716303,57.4706,337,2.47E-09,7.07E-11
698,1,90,60,1,67,120,0.2,20,317,3,40,297,'***','***',88.5324270636266,96.5704028824267,89.2243084886095,57.4706,337,2.47E-09,6.97E-11
699,1,90,60,1,67,120,0.2,20,317,3,60,277,'***','***',88.5324270636266,96.5725448574243,89.2001445788862,57.4706,337,2.47E-09,6.70E-11
700,1,90,60,1,67,120,0.2,20,317,3,80,257,'***','***',88.5324270636266,96.5828070685757,89.1309341012576,57.4706,337,2.47E-09,5.92E-11
701,1,90,60,1,67,120,0.2,20,317,4,1,336,'***','***',88.5324270636266,96.5720513777043,89.4832959318119,58.3527,337,2.47E-09,9.92E-11
702,1,90,60,1,67,120,0.2,20,317,4,20,317,'***','***',88.5324270636266,96.5719050089294,89.4836669385842,58.3527,337,2.47E-09,9.93E-11
703,1,90,60,1,67,120,0.2,20,317,4,40,297,'***','***',88.5324270636266,96.5726444012591,89.4730807992966,58.3527,337,2.47E-09,9.80E-11
704,1,90,60,1,67,120,0.2,20,317,4,60,277,'***','***',88.5324270636266,96.565379366141,89.4455259021283,58.3527,337,2.47E-09,9.50E-11
705,1,90,60,1,67,120,0.2,20,317,4,80,257,'***','***',88.5324270636266,96.5893301157784,89.384785675377,58.3527,337,2.47E-09,8.71E-11
706,1,90,60,1,67,120,0.2,40,297,2,1,336,'***','***',88.5324270636266,96.5727440605184,88.8835873761832,56.5885,337,2.47E-09,3.38E-11
707,1,90,60,1,67,120,0.2,40,297,2,20,317,'***','***',88.5324270636266,96.5726433498921,88.8830381280666,56.5885,337,2.47E-09,3.37E-11
708,1,90,60,1,67,120,0.2,40,297,2,40,297,'***','***',88.5324270636266,96.5708537762778,88.8780533152958,56.5885,337,2.47E-09,3.32E-11
709,1,90,60,1,67,120,0.2,40,297,2,60,277,'***','***',88.5324270636266,96.5575240362533,88.8363778393533,56.5885,337,2.47E-09,2.92E-11
710,1,90,60,1,67,120,0.2,40,297,2,80,257,'***','***',88.5324270636266,96.5791837426313,88.7545437155169,56.5885,337,2.47E-09,2.09E-11
711,1,90,60,1,67,120,0.2,40,297,3,1,336,'***','***',88.5324270636266,96.5752965917523,89.1481720021823,57.4706,337,2.47E-09,6.13E-11
712,1,90,60,1,67,120,0.2,40,297,3,20,317,'***','***',88.5324270636266,96.5754769726181,89.1476782912181,57.4706,337,2.47E-09,6.12E-11
713,1,90,60,1,67,120,0.2,40,297,3,40,297,'***','***',88.5324270636266,96.5735632253447,89.1427266550599,57.4706,337,2.47E-09,6.07E-11
714,1,90,60,1,67,120,0.2,40,297,3,60,277,'***','***',88.5324270636266,96.5721515098304,89.1018691451463,57.4706,337,2.47E-09,5.64E-11
715,1,90,60,1,67,120,0.2,40,297,3,80,257,'***','***',88.5324270636266,96.5827695860253,89.0260178543575,57.4706,337,2.47E-09,4.82E-11
716,1,90,60,1,67,120,0.2,40,297,4,1,336,'***','***',88.5324270636266,96.5766797877483,89.4034010841572,58.3527,337,2.47E-09,8.97E-11
717,1,90,60,1,67,120,0.2,40,297,4,20,317,'***','***',88.5324270636266,96.5769682949856,89.4029221953089,58.3527,337,2.47E-09,8.96E-11
718,1,90,60,1,67,120,0.2,40,297,4,40,297,'***','***',88.5324270636266,96.5734815545861,89.3983529646202,58.3527,337,2.47E-09,8.92E-11
719,1,90,60,1,67,120,0.2,40,297,4,60,277,'***','***',88.5324270636266,96.5726707831305,89.3560734440907,58.3527,337,2.47E-09,8.44E-11
720,1,90,60,1,67,120,0.2,40,297,4,80,257,'***','***',88.5324270636266,96.5902652936714,89.2869429144782,58.3527,337,2.47E-09,7.60E-11
721,1,90,60,1,67,120,0.2,60,277,2,1,336,'***','***',88.5324270636266,96.6015362997092,88.7890847235392,56.5885,337,2.47E-09,2.41E-11
722,1,90,60,1,67,120,0.2,60,277,2,20,317,'***','***',88.5324270636266,96.5953446058006,88.7878119998354,56.5885,337,2.47E-09,2.40E-11
723,1,90,60,1,67,120,0.2,60,277,2,40,297,'***','***',88.5324270636266,96.5988000201139,88.783057865483,56.5885,337,2.47E-09,2.35E-11
724,1,90,60,1,67,120,0.2,60,277,2,60,277,'***','***',88.5324270636266,96.5669806698748,88.6919050427172,56.5885,337,2.47E-09,1.50E-11
725,1,90,60,1,67,120,0.2,60,277,2,80,257,'***','***',88.5324270636266,0,88.5323231451579,56.5885,337,2.47E-09,2.53E-14
726,1,90,60,1,67,120,0.2,60,277,3,1,336,'***','***',88.5324270636266,96.5986492206641,89.0570321646599,57.4706,337,2.47E-09,5.10E-11
727,1,90,60,1,67,120,0.2,60,277,3,20,317,'***','***',88.5324270636266,96.5999858931071,89.0566166941414,57.4706,337,2.47E-09,5.10E-11
728,1,90,60,1,67,120,0.2,60,277,3,40,297,'***','***',88.5324270636266,96.5991441643489,89.0515167448309,57.4706,337,2.47E-09,5.05E-11
729,1,90,60,1,67,120,0.2,60,277,3,60,277,'***','***',88.5324270636266,96.5883523938275,88.9447768743823,57.4706,337,2.47E-09,3.97E-11
730,1,90,60,1,67,120,0.2,60,277,3,80,257,'***','***',88.5324270636266,96.3862722810141,88.6269982564006,57.4706,337,2.47E-09,9.50E-12
731,1,90,60,1,67,120,0.2,60,277,4,1,336,'***','***',88.5324270636266,96.6005585294036,89.3164048156498,58.3527,337,2.47E-09,7.89E-11
732,1,90,60,1,67,120,0.2,60,277,4,20,317,'***','***',88.5324270636266,96.6011776369327,89.3159915753664,58.3527,337,2.47E-09,7.89E-11
733,1,90,60,1,67,120,0.2,60,277,4,40,297,'***','***',88.5324270636266,96.6004362570971,89.3107475508348,58.3527,337,2.47E-09,7.83E-11
734,1,90,60,1,67,120,0.2,60,277,4,60,277,'***','***',88.5324270636266,96.5800329432546,89.1964724925819,58.3527,337,2.47E-09,6.64E-11
735,1,90,60,1,67,120,0.2,60,277,4,80,257,'***','***',88.5324270636266,96.5517874174177,88.915897040565,58.3527,337,2.47E-09,3.74E-11
736,1,90,60,1,67,120,0.2,80,257,2,1,336,'***','***',88.5324270634798,96.6792061336199,88.7974187943701,56.5885,337,2.47E-09,2.41E-11
737,1,90,60,1,67,120,0.2,80,257,2,20,317,'***','***',88.5324270634798,96.6731509906008,88.7961115389106,56.5885,337,2.47E-09,2.40E-11
738,1,90,60,1,67,120,0.2,80,257,2,40,297,'***','***',88.5324270634798,96.6765298724644,88.7912032425895,56.5885,337,2.47E-09,2.35E-11
739,1,90,60,1,67,120,0.2,80,257,2,60,277,'***','***',88.5324270634798,96.6167554841862,88.7609569462986,56.5885,337,2.47E-09,2.12E-11
